GEOID,Longitude,Latitude,County,id,value
13089023313,-84.133006,33.7332,DeKalb County,13089,0
13089023314,-84.156158,33.7411,DeKalb County,13089,0
13089023315,-84.082014,33.7552,DeKalb County,13089,0
13089023316,-84.089608,33.7762,DeKalb County,13089,0
13089023410,-84.278184,33.7059,DeKalb County,13089,0
13089023411,-84.29118,33.7031,DeKalb County,13089,0
13089023412,-84.243735,33.7074,DeKalb County,13089,0
13089023413,-84.24002,33.6918,DeKalb County,13089,0
13089023414,-84.213573,33.6952,DeKalb County,13089,0
13089023416,-84.186053,33.6857,DeKalb County,13089,0
13089023418,-84.127944,33.6639,DeKalb County,13089,0
13089023419,-84.228518,33.6535,DeKalb County,13089,0
13089023421,-84.260389,33.6836,DeKalb County,13089,0
13089023422,-84.265991,33.6654,DeKalb County,13089,0
13089023423,-84.306141,33.6721,DeKalb County,13089,0
13089023424,-84.291817,33.6716,DeKalb County,13089,0
13089023425,-84.229513,33.6738,DeKalb County,13089,0
13089023426,-84.205179,33.6727,DeKalb County,13089,0
13089023427,-84.160959,33.6826,DeKalb County,13089,0
13089023428,-84.155513,33.6956,DeKalb County,13089,0
13089023501,-84.269203,33.7351,DeKalb County,13089,0
13089023504,-84.27151,33.7222,DeKalb County,13089,0
13089023505,-84.258346,33.7246,DeKalb County,13089,0
13089023506,-84.240894,33.7283,DeKalb County,13089,0
13089023507,-84.221953,33.7254,DeKalb County,13089,0
13089023601,-84.298634,33.7355,DeKalb County,13089,0
13089023602,-84.300665,33.7251,DeKalb County,13089,0
13089023603,-84.284694,33.7198,DeKalb County,13089,0
13089023700,-84.31787,33.7309,DeKalb County,13089,0
13089023801,-84.339486,33.7202,DeKalb County,13089,0
13089023802,-84.328278,33.697,DeKalb County,13089,0
13089023803,-84.313178,33.7071,DeKalb County,13089,0
13091960100,-83.190658,32.3834,Dodge County,13091,0
13091960200,-83.185265,32.2487,Dodge County,13091,0
13091960300,-83.216336,32.2043,Dodge County,13091,0
13091960400,-83.138434,32.2007,Dodge County,13091,0
13091960500,-83.049039,32.0898,Dodge County,13091,0
13091960600,-83.20579,32.0328,Dodge County,13091,0
13093970100,-83.732788,32.254,Dooly County,13093,0
13093970200,-83.902273,32.1839,Dooly County,13093,0
13093970300,-83.793877,32.0891,Dooly County,13093,0
13095000100,-84.092345,31.5731,Dougherty County,13095,0
13095000200,-84.128674,31.5802,Dougherty County,13095,0
13095000400,-84.196557,31.6125,Dougherty County,13095,0
13095000501,-84.227864,31.596,Dougherty County,13095,0
13095000502,-84.206978,31.5937,Dougherty County,13095,0
13095000600,-84.187937,31.5992,Dougherty County,13095,0
13095000700,-84.1692,31.5966,Dougherty County,13095,0
13095000800,-84.161503,31.5861,Dougherty County,13095,0
13095000900,-84.176864,31.5857,Dougherty County,13095,0
13095001000,-84.200029,31.5776,Dougherty County,13095,0
13095001100,-84.193754,31.5663,Dougherty County,13095,0
13095001403,-84.159512,31.5609,Dougherty County,13095,0
13095001500,-84.167432,31.5657,Dougherty County,13095,0
13095010302,-84.118479,31.5957,Dougherty County,13095,0
13095010401,-84.25086,31.6057,Dougherty County,13095,0
13095010402,-84.253393,31.5715,Dougherty County,13095,0
13095010403,-84.294931,31.5632,Dougherty County,13095,0
13095010500,-84.207578,31.5296,Dougherty County,13095,0
13095010601,-84.156732,31.5469,Dougherty County,13095,0
13095010602,-84.176668,31.517,Dougherty County,13095,0
13095010700,-84.131785,31.5581,Dougherty County,13095,0
13095010900,-84.128649,31.5235,Dougherty County,13095,0
13095011000,-84.114587,31.4747,Dougherty County,13095,0
13095011200,-84.056828,31.5811,Dougherty County,13095,0
13095011300,-84.155295,31.6074,Dougherty County,13095,0
13095011400,-84.165545,31.5746,Dougherty County,13095,0
13095011600,-84.047414,31.5123,Dougherty County,13095,0
13097080102,-84.623462,33.7696,Douglas County,13097,0
13097080103,-84.633854,33.7931,Douglas County,13097,0
13097080201,-84.691124,33.7833,Douglas County,13097,0
13097080202,-84.669178,33.7639,Douglas County,13097,0
13097080301,-84.749418,33.7668,Douglas County,13097,0
13097080303,-84.717578,33.7595,Douglas County,13097,0
13097080304,-84.749844,33.7407,Douglas County,13097,0
13097080402,-84.85678,33.6327,Douglas County,13097,0
13097080403,-84.850801,33.7132,Douglas County,13097,0
13097080404,-84.857482,33.7476,Douglas County,13097,0
13097080505,-84.783865,33.7114,Douglas County,13097,0
13097080506,-84.796568,33.6844,Douglas County,13097,0
13097080507,-84.787457,33.6617,Douglas County,13097,0
13097080508,-84.753024,33.7172,Douglas County,13097,0
13097080509,-84.732608,33.7075,Douglas County,13097,0
13097080510,-84.730161,33.6944,Douglas County,13097,0
13097080511,-84.718413,33.6725,Douglas County,13097,0
13097080602,-84.652157,33.727,Douglas County,13097,0
13097080603,-84.70896,33.7339,Douglas County,13097,0
13097080604,-84.673528,33.6995,Douglas County,13097,0
13099090100,-84.719394,31.3508,Early County,13099,0
13099090200,-84.935526,31.4044,Early County,13099,0
13099090300,-84.982292,31.3524,Early County,13099,0
13099090400,-84.916198,31.3446,Early County,13099,0
13099090500,-84.989754,31.1696,Early County,13099,0
13101880100,-82.995445,30.7244,Echols County,13101,0
13101880200,-83.103254,30.6972,Echols County,13101,0
13103030100,-81.383627,32.4706,Effingham County,13103,0
13103030202,-81.28348,32.3938,Effingham County,13103,0
13103030203,-81.345652,32.3101,Effingham County,13103,0
13103030204,-81.386643,32.3516,Effingham County,13103,0
13103030301,-81.273256,32.2256,Effingham County,13103,0
13103030303,-81.221054,32.3477,Effingham County,13103,0
13103030304,-81.229702,32.2915,Effingham County,13103,0
13103030305,-81.21495,32.2681,Effingham County,13103,0
13103030401,-81.38782,32.1737,Effingham County,13103,0
13103030402,-81.324958,32.1848,Effingham County,13103,0
13105000100,-83.013151,34.1914,Elbert County,13105,0
13105000200,-82.836505,34.2001,Elbert County,13105,0
13105000300,-82.915728,34.1086,Elbert County,13105,0
13105000400,-82.865963,34.1159,Elbert County,13105,0
13105000500,-82.805888,34.0702,Elbert County,13105,0
13107970100,-82.181514,32.5333,Emanuel County,13107,0
13107970200,-82.247523,32.7442,Emanuel County,13107,0
13107970300,-82.32717,32.6288,Emanuel County,13107,0
13107970400,-82.372693,32.6076,Emanuel County,13107,0
13107970500,-82.521649,32.5581,Emanuel County,13107,0
13107970600,-82.326092,32.5415,Emanuel County,13107,0
13109970100,-81.90722,32.2149,Evans County,13109,0
13109970200,-81.931643,32.1513,Evans County,13109,0
13109970300,-81.882584,32.1522,Evans County,13109,0
13111050100,-84.249892,34.9349,Fannin County,13111,0
13111050200,-84.365022,34.951,Fannin County,13111,0
13111050300,-84.439684,34.9417,Fannin County,13111,0
13111050400,-84.334257,34.8667,Fannin County,13111,0
13111050500,-84.204322,34.8429,Fannin County,13111,0
13113140101,-84.48273,33.526,Fayette County,13113,0
13113140102,-84.453327,33.4922,Fayette County,13113,0
13113140203,-84.593903,33.478,Fayette County,13113,0
13113140204,-84.549477,33.4949,Fayette County,13113,0
13113140206,-84.569495,33.4359,Fayette County,13113,0
13113140207,-84.586618,33.4248,Fayette County,13113,0
13113140208,-84.603497,33.4202,Fayette County,13113,0
13113140303,-84.578353,33.3858,Fayette County,13113,0
13113140304,-84.555144,33.3974,Fayette County,13113,0
13113140305,-84.511971,33.426,Fayette County,13113,0
13113140306,-84.54339,33.3627,Fayette County,13113,0
13113140307,-84.522947,33.3616,Fayette County,13113,0
13113140403,-84.469532,33.4721,Fayette County,13113,0
13113140404,-84.474707,33.4382,Fayette County,13113,0
13113140405,-84.462067,33.4068,Fayette County,13113,0
13113140406,-84.431594,33.4594,Fayette County,13113,0
13113140407,-84.429339,33.4362,Fayette County,13113,0
13113140408,-84.419593,33.4044,Fayette County,13113,0
13113140501,-84.458137,33.3609,Fayette County,13113,0
13113140502,-84.46739,33.3019,Fayette County,13113,0
13115000100,-85.069174,34.3435,Floyd County,13115,0
13115000201,-85.167913,34.3349,Floyd County,13115,0
13115000202,-85.155211,34.4134,Floyd County,13115,0
13115000300,-85.225433,34.3086,Floyd County,13115,0
13115000400,-85.238186,34.2891,Floyd County,13115,0
13115000500,-85.206651,34.2748,Floyd County,13115,0
13115000600,-85.151892,34.2739,Floyd County,13115,0
13115000700,-85.077985,34.2684,Floyd County,13115,0
13115000800,-85.128964,34.2588,Floyd County,13115,0
13115000900,-85.151799,34.2358,Floyd County,13115,0
13115001100,-85.181788,34.2623,Floyd County,13115,0
13115001200,-85.215757,34.261,Floyd County,13115,0
13115001300,-85.239407,34.2671,Floyd County,13115,0
13115001400,-85.273839,34.2487,Floyd County,13115,0
13115001600,-85.166158,34.2337,Floyd County,13115,0
13115001701,-85.152492,34.139,Floyd County,13115,0
13115001702,-85.128626,34.1897,Floyd County,13115,0
13115001800,-85.173623,34.1976,Floyd County,13115,0
13115002000,-85.324135,34.1393,Floyd County,13115,0
13115002100,-85.190005,34.2281,Floyd County,13115,0
13117130101,-84.046713,34.302,Forsyth County,13117,0
13117130102,-84.013844,34.2727,Forsyth County,13117,0
13117130103,-83.983561,34.3139,Forsyth County,13117,0
13117130104,-83.975638,34.279,Forsyth County,13117,0
13117130105,-84.039166,34.261,Forsyth County,13117,0
13117130201,-84.208371,34.3067,Forsyth County,13117,0
13117130202,-84.131435,34.2795,Forsyth County,13117,0
13117130203,-84.145563,34.3094,Forsyth County,13117,0
13117130204,-84.079304,34.3133,Forsyth County,13117,0
13117130205,-84.098505,34.2659,Forsyth County,13117,0
13117130301,-84.201142,34.2705,Forsyth County,13117,0
13117130302,-84.234744,34.1917,Forsyth County,13117,0
13117130303,-84.241249,34.2623,Forsyth County,13117,0
13117130304,-84.233373,34.1703,Forsyth County,13117,0
13117130305,-84.236568,34.2206,Forsyth County,13117,0
13117130306,-84.197573,34.1771,Forsyth County,13117,0
13117130307,-84.210518,34.2175,Forsyth County,13117,0
13117130403,-84.151589,34.2501,Forsyth County,13117,0
13117130404,-84.182445,34.1924,Forsyth County,13117,0
13117130405,-84.184732,34.2231,Forsyth County,13117,0
13117130406,-84.17208,34.1748,Forsyth County,13117,0
13117130408,-84.152559,34.2141,Forsyth County,13117,0
13117130409,-84.119678,34.2279,Forsyth County,13117,0
13117130410,-84.148905,34.1933,Forsyth County,13117,0
13117130503,-83.996627,34.2409,Forsyth County,13117,0
13117130504,-84.082593,34.2182,Forsyth County,13117,0
13117130505,-84.046208,34.2245,Forsyth County,13117,0
13117130506,-84.087175,34.2348,Forsyth County,13117,0
13117130507,-84.089507,34.1809,Forsyth County,13117,0
13117130508,-84.097874,34.1597,Forsyth County,13117,0
13117130509,-84.116261,34.1927,Forsyth County,13117,0
13117130510,-84.119573,34.1472,Forsyth County,13117,0
13117130601,-84.225319,34.1415,Forsyth County,13117,0
13117130602,-84.248546,34.118,Forsyth County,13117,0
13117130603,-84.20158,34.1201,Forsyth County,13117,0
13117130604,-84.190873,34.0973,Forsyth County,13117,0
13117130605,-84.161158,34.1359,Forsyth County,13117,0
13117130606,-84.175055,34.081,Forsyth County,13117,0
13117130607,-84.137099,34.1327,Forsyth County,13117,0
13117130608,-84.139805,34.0657,Forsyth County,13117,0
13117130609,-84.133942,34.1167,Forsyth County,13117,0
13117130610,-84.129559,34.0846,Forsyth County,13117,0
13117130611,-84.112694,34.1094,Forsyth County,13117,0
13117130612,-84.156274,34.1018,Forsyth County,13117,0
13117130613,-84.185539,34.1345,Forsyth County,13117,0
13119890101,-83.113582,34.426,Franklin County,13119,0
13119890102,-83.125723,34.4828,Franklin County,13119,0
13119890200,-83.28682,34.3957,Franklin County,13119,0
13119890300,-83.260088,34.2872,Franklin County,13119,0
13119890400,-83.128575,34.3046,Franklin County,13119,0
13121000100,-84.354357,33.7955,Fulton County,13121,0
13121000200,-84.363944,33.7915,Fulton County,13121,0
13121000400,-84.381193,33.7896,Fulton County,13121,0
13121000500,-84.387782,33.7941,Fulton County,13121,0
13121000600,-84.404423,33.7846,Fulton County,13121,0
13121000700,-84.424639,33.7786,Fulton County,13121,0
13121001001,-84.393709,33.7822,Fulton County,13121,0
13121001002,-84.398472,33.7761,Fulton County,13121,0
13121001100,-84.381142,33.7846,Fulton County,13121,0
13121001201,-84.380513,33.7763,Fulton County,13121,0
13121001202,-84.384713,33.7767,Fulton County,13121,0
13121001300,-84.372682,33.7757,Fulton County,13121,0
13121001400,-84.362392,33.7771,Fulton County,13121,0
13121001500,-84.353945,33.7761,Fulton County,13121,0
13121001600,-84.355249,33.7665,Fulton County,13121,0
13121001700,-84.368246,33.7663,Fulton County,13121,0
13121001800,-84.377335,33.7674,Fulton County,13121,0
13121001900,-84.388433,33.7676,Fulton County,13121,0
13121002100,-84.394361,33.766,Fulton County,13121,0
13121002300,-84.417269,33.7665,Fulton County,13121,0
13121002400,-84.424737,33.7589,Fulton County,13121,0
13121002500,-84.413401,33.7589,Fulton County,13121,0
13121002600,-84.40519,33.7575,Fulton County,13121,0
13121002800,-84.380421,33.7575,Fulton County,13121,0
13121002900,-84.368888,33.7585,Fulton County,13121,0
13121003000,-84.35867,33.7589,Fulton County,13121,0
13121003100,-84.352592,33.7521,Fulton County,13121,0
13121003200,-84.364286,33.7503,Fulton County,13121,0
13121003500,-84.392219,33.7492,Fulton County,13121,0
13121003600,-84.403199,33.7516,Fulton County,13121,0
13121003800,-84.413593,33.7509,Fulton County,13121,0
13121003900,-84.422291,33.75,Fulton County,13121,0
13121004000,-84.43514,33.7497,Fulton County,13121,0
13121004100,-84.427939,33.7414,Fulton County,13121,0
13121004200,-84.418518,33.739,Fulton County,13121,0
13121004300,-84.409105,33.7453,Fulton County,13121,0
13121004400,-84.4027,33.7394,Fulton County,13121,0
13121004800,-84.383177,33.745,Fulton County,13121,0
13121004900,-84.379851,33.7404,Fulton County,13121,0
13121005000,-84.366588,33.7421,Fulton County,13121,0
13121005200,-84.355103,33.7354,Fulton County,13121,0
13121005300,-84.369859,33.7317,Fulton County,13121,0
13121005501,-84.383682,33.7298,Fulton County,13121,0
13121005502,-84.388187,33.7161,Fulton County,13121,0
13121005700,-84.40358,33.732,Fulton County,13121,0
13121005800,-84.410685,33.7281,Fulton County,13121,0
13121006000,-84.43881,33.7379,Fulton County,13121,0
13121006100,-84.436912,33.7276,Fulton County,13121,0
13121006200,-84.422269,33.7282,Fulton County,13121,0
13121006300,-84.401136,33.7249,Fulton County,13121,0
13121006400,-84.372134,33.7184,Fulton County,13121,0
13121006500,-84.411461,33.7139,Fulton County,13121,0
13121006601,-84.421553,33.7095,Fulton County,13121,0
13121006602,-84.428511,33.7193,Fulton County,13121,0
13121006700,-84.391896,33.7086,Fulton County,13121,0
13121006801,-84.367788,33.7103,Fulton County,13121,0
13121006802,-84.360948,33.7054,Fulton County,13121,0
13121006900,-84.359451,33.7175,Fulton County,13121,0
13121007001,-84.388833,33.6902,Fulton County,13121,0
13121007002,-84.37028,33.6945,Fulton County,13121,0
13121007100,-84.356024,33.6971,Fulton County,13121,0
13121007200,-84.361917,33.6595,Fulton County,13121,0
13121007300,-84.383467,33.6732,Fulton County,13121,0
13121007400,-84.408351,33.6782,Fulton County,13121,0
13121007500,-84.414282,33.6956,Fulton County,13121,0
13121007602,-84.458674,33.7106,Fulton County,13121,0
13121007603,-84.450131,33.7056,Fulton County,13121,0
13121007604,-84.463794,33.7019,Fulton County,13121,0
13121007703,-84.507786,33.7019,Fulton County,13121,0
13121007704,-84.488146,33.7053,Fulton County,13121,0
13121007705,-84.491736,33.6798,Fulton County,13121,0
13121007706,-84.514327,33.6702,Fulton County,13121,0
13121007802,-84.530215,33.7096,Fulton County,13121,0
13121007805,-84.523973,33.749,Fulton County,13121,0
13121007806,-84.514673,33.747,Fulton County,13121,0
13121007807,-84.501076,33.7631,Fulton County,13121,0
13121007808,-84.49627,33.7513,Fulton County,13121,0
13121007900,-84.491458,33.7333,Fulton County,13121,0
13121008000,-84.451226,33.7218,Fulton County,13121,0
13121008101,-84.451238,33.736,Fulton County,13121,0
13121008102,-84.475225,33.7489,Fulton County,13121,0
13121008201,-84.482789,33.7719,Fulton County,13121,0
13121008202,-84.505228,33.7759,Fulton County,13121,0
13121008301,-84.45709,33.7651,Fulton County,13121,0
13121008302,-84.452185,33.7568,Fulton County,13121,0
13121008400,-84.435725,33.7613,Fulton County,13121,0
13121008500,-84.444345,33.7747,Fulton County,13121,0
13121008601,-84.467036,33.7814,Fulton County,13121,0
13121008602,-84.483668,33.7936,Fulton County,13121,0
13121008700,-84.461844,33.7969,Fulton County,13121,0
13121008800,-84.462549,33.8129,Fulton County,13121,0
13121008902,-84.414142,33.8011,Fulton County,13121,0
13121008903,-84.442233,33.8164,Fulton County,13121,0
13121008904,-84.430467,33.8188,Fulton County,13121,0
13121009000,-84.413433,33.8132,Fulton County,13121,0
13121009101,-84.396502,33.8082,Fulton County,13121,0
13121009102,-84.388718,33.809,Fulton County,13121,0
13121009200,-84.360662,33.8132,Fulton County,13121,0
13121009300,-84.380898,33.8219,Fulton County,13121,0
13121009402,-84.364899,33.822,Fulton County,13121,0
13121009403,-84.359126,33.831,Fulton County,13121,0
13121009404,-84.352144,33.8405,Fulton County,13121,0
13121009501,-84.395335,33.8274,Fulton County,13121,0
13121009502,-84.385269,33.8388,Fulton County,13121,0
13121009601,-84.37873,33.847,Fulton County,13121,0
13121009602,-84.357746,33.8482,Fulton County,13121,0
13121009603,-84.377651,33.8346,Fulton County,13121,0
13121009700,-84.441178,33.8409,Fulton County,13121,0
13121009801,-84.418645,33.8378,Fulton County,13121,0
13121009802,-84.42892,33.8661,Fulton County,13121,0
13121009900,-84.392205,33.862,Fulton County,13121,0
13121010001,-84.374746,33.8614,Fulton County,13121,0
13121010002,-84.3596,33.8652,Fulton County,13121,0
13121010106,-84.33042,33.986,Fulton County,13121,0
13121010107,-84.301471,33.9754,Fulton County,13121,0
13121010108,-84.280508,33.9651,Fulton County,13121,0
13121010110,-84.364103,33.9193,Fulton County,13121,0
13121010113,-84.371794,33.9072,Fulton County,13121,0
13121010114,-84.375427,33.8894,Fulton County,13121,0
13121010115,-84.354854,33.8961,Fulton County,13121,0
13121010117,-84.357207,33.9632,Fulton County,13121,0
13121010118,-84.350105,33.9734,Fulton County,13121,0
13121010119,-84.344829,33.9938,Fulton County,13121,0
13121010120,-84.340881,34.0034,Fulton County,13121,0
13121010121,-84.369445,33.9305,Fulton County,13121,0
13121010122,-84.352991,33.9482,Fulton County,13121,0
13121010123,-84.36828,33.9439,Fulton County,13121,0
13121010204,-84.410366,33.9296,Fulton County,13121,0
13121010205,-84.388353,33.9282,Fulton County,13121,0
13121010206,-84.413136,33.8993,Fulton County,13121,0
13121010208,-84.357383,33.9887,Fulton County,13121,0
13121010209,-84.368636,33.9718,Fulton County,13121,0
13121010210,-84.376801,33.9524,Fulton County,13121,0
13121010211,-84.390907,33.8816,Fulton County,13121,0
13121010212,-84.383911,33.9052,Fulton County,13121,0
13121010301,-84.622509,33.6482,Fulton County,13121,0
13121010303,-84.556353,33.7097,Fulton County,13121,0
13121010304,-84.565266,33.6567,Fulton County,13121,0
13121010400,-84.682967,33.5394,Fulton County,13121,0
13121010507,-84.474877,33.6066,Fulton County,13121,0
13121010508,-84.477703,33.5904,Fulton County,13121,0
13121010510,-84.536407,33.5544,Fulton County,13121,0
13121010511,-84.511706,33.6111,Fulton County,13121,0
13121010512,-84.533778,33.5831,Fulton County,13121,0
13121010513,-84.564982,33.588,Fulton County,13121,0
13121010514,-84.610159,33.5777,Fulton County,13121,0
13121010515,-84.489301,33.5556,Fulton County,13121,0
13121010516,-84.475096,33.5747,Fulton County,13121,0
13121010601,-84.455421,33.6618,Fulton County,13121,0
13121010603,-84.477271,33.6485,Fulton County,13121,0
13121010604,-84.470595,33.6267,Fulton County,13121,0
13121010800,-84.406508,33.6631,Fulton County,13121,0
13121011000,-84.426996,33.6756,Fulton County,13121,0
13121011100,-84.427586,33.6851,Fulton County,13121,0
13121011201,-84.444039,33.6959,Fulton County,13121,0
13121011202,-84.451039,33.6752,Fulton County,13121,0
13121011301,-84.47,33.6871,Fulton County,13121,0
13121011303,-84.477011,33.6679,Fulton County,13121,0
13121011305,-84.492008,33.6472,Fulton County,13121,0
13121011306,-84.498643,33.6312,Fulton County,13121,0
13121011405,-84.344251,34.0218,Fulton County,13121,0
13121011410,-84.286497,33.988,Fulton County,13121,0
13121011411,-84.315914,34.0072,Fulton County,13121,0
13121011412,-84.298612,34.0204,Fulton County,13121,0
13121011414,-84.277124,34.0056,Fulton County,13121,0
13121011416,-84.347083,34.0674,Fulton County,13121,0
13121011417,-84.360008,34.0544,Fulton County,13121,0
13121011418,-84.385459,34.0367,Fulton County,13121,0
13121011419,-84.374371,34.048,Fulton County,13121,0
13121011420,-84.326053,34.0291,Fulton County,13121,0
13121011421,-84.330708,34.0399,Fulton County,13121,0
13121011422,-84.368262,34.0061,Fulton County,13121,0
13121011423,-84.38437,34.0177,Fulton County,13121,0
13121011424,-84.261914,34.0043,Fulton County,13121,0
13121011425,-84.242987,34.0192,Fulton County,13121,0
13121011426,-84.246158,34.0369,Fulton County,13121,0
13121011427,-84.268899,34.031,Fulton County,13121,0
13121011503,-84.355526,34.0958,Fulton County,13121,0
13121011504,-84.303546,34.1496,Fulton County,13121,0
13121011505,-84.369577,34.0796,Fulton County,13121,0
13121011506,-84.404378,34.0762,Fulton County,13121,0
13121011610,-84.312577,34.0803,Fulton County,13121,0
13121011611,-84.313517,34.0591,Fulton County,13121,0
13121011612,-84.204867,34.007,Fulton County,13121,0
13121011613,-84.216232,34.038,Fulton County,13121,0
13121011614,-84.26651,34.1012,Fulton County,13121,0
13121011615,-84.289552,34.1065,Fulton County,13121,0
13121011616,-84.282412,34.0733,Fulton County,13121,0
13121011617,-84.251154,34.045,Fulton County,13121,0
13121011618,-84.255931,34.0524,Fulton County,13121,0
13121011619,-84.244252,34.0656,Fulton County,13121,0
13121011620,-84.215701,34.0712,Fulton County,13121,0
13121011621,-84.221717,34.0896,Fulton County,13121,0
13121011622,-84.149866,34.0452,Fulton County,13121,0
13121011623,-84.191739,34.0411,Fulton County,13121,0
13121011624,-84.192149,34.0747,Fulton County,13121,0
13121011625,-84.199395,34.028,Fulton County,13121,0
13121011626,-84.193638,34.062,Fulton County,13121,0
13121011800,-84.411515,33.7721,Fulton County,13121,0
13121011900,-84.379086,33.7536,Fulton County,13121,0
13121012000,-84.393723,33.7353,Fulton County,13121,0
13121012300,-84.439857,33.6613,Fulton County,13121,0
13123080100,-84.355098,34.6811,Gilmer County,13123,0
13123080200,-84.507002,34.7572,Gilmer County,13123,0
13123080300,-84.4857,34.6932,Gilmer County,13123,0
13123080400,-84.553996,34.6429,Gilmer County,13123,0
13123080500,-84.436869,34.6119,Gilmer County,13123,0
13125010100,-82.609847,33.2359,Glascock County,13125,0
13127000101,-81.382094,31.142,Glynn County,13127,0
13127000102,-81.394476,31.1509,Glynn County,13127,0
13127000200,-81.386964,31.1707,Glynn County,13127,0
13127000300,-81.371615,31.213,Glynn County,13127,0
13127000401,-81.55294,31.2615,Glynn County,13127,0
13127000403,-81.436251,31.2504,Glynn County,13127,0
13127000404,-81.495927,31.2654,Glynn County,13127,0
13127000501,-81.481267,31.1738,Glynn County,13127,0
13127000503,-81.473951,31.2022,Glynn County,13127,0
13127000504,-81.473156,31.2178,Glynn County,13127,0
13127000600,-81.515591,31.2192,Glynn County,13127,0
13127000700,-81.495535,31.1889,Glynn County,13127,0
13127000800,-81.490001,31.1571,Glynn County,13127,0
13127000900,-81.487118,31.1421,Glynn County,13127,0
13127001000,-81.584913,31.1598,Glynn County,13127,0
13129970100,-84.782344,34.539,Gordon County,13129,0
13129970200,-84.979119,34.5591,Gordon County,13129,0
13129970300,-84.938647,34.5307,Gordon County,13129,0
13129970400,-84.912805,34.512,Gordon County,13129,0
13129970500,-84.934226,34.4887,Gordon County,13129,0
13129970600,-84.965275,34.482,Gordon County,13129,0
13129970700,-85.001076,34.4207,Gordon County,13129,0
13129970800,-84.887194,34.4702,Gordon County,13129,0
13129970900,-84.796686,34.4519,Gordon County,13129,0
13131950100,-84.212362,31.0254,Grady County,13131,0
13131950200,-84.317226,30.8788,Grady County,13131,0
13131950300,-84.223446,30.8965,Grady County,13131,0
13131950400,-84.17346,30.9083,Grady County,13131,0
13131950500,-84.185781,30.8537,Grady County,13131,0
13131950600,-84.276701,30.7354,Grady County,13131,0
13133950100,-83.236787,33.6497,Greene County,13133,0
13133950200,-83.068078,33.6179,Greene County,13133,0
13133950301,-83.214282,33.4253,Greene County,13133,0
13133950302,-83.209235,33.4898,Greene County,13133,0
13133950303,-83.183331,33.5739,Greene County,13133,0
13133950400,-83.072522,33.5391,Greene County,13133,0
13133950500,-83.107004,33.4546,Greene County,13133,0
13135050103,-84.027856,34.1292,Gwinnett County,13135,0
13135050105,-83.991982,34.1185,Gwinnett County,13135,0
13135050106,-84.008211,34.087,Gwinnett County,13135,0
13135050107,-84.063324,34.1317,Gwinnett County,13135,0
13135050108,-84.082603,34.1031,Gwinnett County,13135,0
13135050109,-84.052261,34.0964,Gwinnett County,13135,0
13135050205,-84.165362,34.0108,Gwinnett County,13135,0
13135050208,-84.007313,34.0449,Gwinnett County,13135,0
13135050209,-84.143494,33.9713,Gwinnett County,13135,0
13135050210,-84.07895,34.0444,Gwinnett County,13135,0
13135050211,-84.149235,33.9552,Gwinnett County,13135,0
13135050212,-84.091759,34.0631,Gwinnett County,13135,0
13135050213,-84.036868,34.0625,Gwinnett County,13135,0
13135050214,-84.133349,34.0208,Gwinnett County,13135,0
13135050215,-84.121094,33.9691,Gwinnett County,13135,0
13135050216,-84.095066,34.0152,Gwinnett County,13135,0
13135050217,-84.10816,33.992,Gwinnett County,13135,0
13135050218,-84.142306,33.9899,Gwinnett County,13135,0
13135050219,-84.156561,33.9958,Gwinnett County,13135,0
13135050220,-84.17023,33.9932,Gwinnett County,13135,0
13135050304,-84.255552,33.9292,Gwinnett County,13135,0
13135050306,-84.231357,33.9266,Gwinnett County,13135,0
13135050308,-84.217068,33.9893,Gwinnett County,13135,0
13135050309,-84.199018,33.9753,Gwinnett County,13135,0
13135050310,-84.243313,33.9623,Gwinnett County,13135,0
13135050311,-84.212095,33.9487,Gwinnett County,13135,0
13135050313,-84.182169,33.9462,Gwinnett County,13135,0
13135050314,-84.162524,33.9543,Gwinnett County,13135,0
13135050315,-84.258059,33.9522,Gwinnett County,13135,0
13135050317,-84.245888,33.9464,Gwinnett County,13135,0
13135050318,-84.247162,33.9547,Gwinnett County,13135,0
13135050319,-84.194759,33.9342,Gwinnett County,13135,0
13135050320,-84.202723,33.9257,Gwinnett County,13135,0
13135050321,-84.244667,33.9761,Gwinnett County,13135,0
13135050322,-84.234814,33.99,Gwinnett County,13135,0
13135050410,-84.153098,33.8935,Gwinnett County,13135,0
13135050415,-84.096667,33.8165,Gwinnett County,13135,0
13135050416,-84.085694,33.7959,Gwinnett County,13135,0
13135050417,-84.215134,33.8997,Gwinnett County,13135,0
13135050418,-84.224156,33.8984,Gwinnett County,13135,0
13135050419,-84.18975,33.8995,Gwinnett County,13135,0
13135050421,-84.183425,33.9133,Gwinnett County,13135,0
13135050422,-84.167355,33.9051,Gwinnett County,13135,0
13135050423,-84.130437,33.9239,Gwinnett County,13135,0
13135050424,-84.149509,33.9173,Gwinnett County,13135,0
13135050425,-84.132745,33.8677,Gwinnett County,13135,0
13135050426,-84.145483,33.8554,Gwinnett County,13135,0
13135050427,-84.098935,33.8844,Gwinnett County,13135,0
13135050428,-84.112196,33.8697,Gwinnett County,13135,0
13135050429,-84.096378,33.8527,Gwinnett County,13135,0
13135050430,-84.11521,33.8332,Gwinnett County,13135,0
13135050431,-84.182138,33.8701,Gwinnett County,13135,0
13135050432,-84.177342,33.8834,Gwinnett County,13135,0
